278	77
278	88
92	378
151	270
182	218
324	147
302	27
360	413
300	4
282	113
497	397
285	141
272	88
345	132
248	276
320	41
185	334
331	85
375	261
183	380
203	179
414	440
350	312
284	67
355	265
252	112
300	60
257	82
334	517
296	137
206	358
216	297
240	441
429	426
342	507
226	502
306	286
290	57
317	85
300	4
282	244
340	100
454	396
482	385
303	284
372	175
272	54
341	338
312	308
160	255
189	470
274	220
585	497
463	500
329	319
286	358
282	288
437	508
300	136
326	112
224	173
264	81
83	387
325	419
302	462
238	115
455	424
306	50
198	258
318	162
342	106
413	334
465	434
243	509
256	80
189	372
546	455
381	179
366	155
500	456
308	136
169	229
288	228
339	236
292	187
399	251
232	430
221	163
280	319
319	192
402	190
437	241
359	506
246	171
278	132
396	503
300	62
203	224
290	65
422	498
300	27
348	125
297	16
452	298
205	354
319	47
231	333
296	64
219	346
330	206
228	182
310	32
345	125
166	513
252	112
321	197
135	376
346	332
253	253
369	282
182	353
115	372
137	339
311	82
296	284
393	168
104	344
289	122
500	415
188	453
308	41
219	414
169	261
416	517
274	436
398	328
311	114
220	305
288	57
281	274
254	462
299	16
353	435
345	364
477	488
351	219
520	473
310	23
211	394
328	271
90	378
187	282
299	13
514	470
475	465
205	216
130	330
328	448
124	473
65	507
285	89
472	319
331	191
270	307
291	494
312	48
295	456
146	324
369	507
464	392
394	324
364	163
353	106
325	257
324	378
171	403
281	43
389	168
306	136
85	432
382	287
265	63
390	223
182	313
335	155
304	11
343	123
279	175
317	106
311	93
330	481
304	123
253	163
240	445
399	311
172	355
386	306
204	500
283	36
300	12
254	136
324	63
164	358
143	397
173	320
271	198
213	319
351	92
402	491
227	300
75	429
396	415
285	52
106	494
307	198
307	24
378	477
181	260
406	494
386	508
298	38
318	181
522	390
546	448
170	335
445	367
445	326
471	352
373	295
114	332
386	372
120	470
362	168
363	111
426	346
262	99
315	256
236	119
163	304
245	207
236	159
327	515
257	161
321	71
190	287
305	52
259	300
374	346
332	137
417	304
294	22
340	347
371	311
303	237
321	55
61	461
265	338
311	35
328	276
334	304
256	251
331	256
220	318
284	233
405	351
337	392
272	186
175	259
318	409
309	197
444	453
292	54
356	456
297	35
314	60
205	335
233	381
298	131
300	7
179	322
263	303
303	17
139	286
381	506
268	88
378	356
309	197
200	464
56	467
349	248
435	303
314	46
315	136
306	44
160	278
510	411
269	169
171	303
232	297
226	359
300	325
138	499
405	374
295	36
295	480
236	156
175	347
378	307
304	23
347	332
385	423
326	279
102	355
301	220
473	516
350	489
152	345
447	442
507	377
384	453
426	294
356	289
284	56
189	337
386	189
411	235
69	450
276	331
201	289
283	497
422	496
308	77
546	430
377	154
346	114
258	181
498	439
308	94
293	24
440	270
289	306
300	3
293	33
280	117
117	483
387	354
233	131
425	342
292	272
308	37
83	495
372	161
296	34
300	10
136	351
185	453
300	24
362	222
229	456
297	9
462	322
208	319
278	455
308	103
404	375
241	115
434	389
291	46
326	367
296	74
292	49
123	475
291	28
288	408
331	111
202	518
501	449
291	97
329	128
464	435
264	221
335	168
298	35
350	187
224	297
367	177
303	344
132	293
198	222
291	139
202	225
250	494
370	463
323	272
249	396
279	135
314	31
343	184
311	114
564	494
119	371
182	272
434	239
193	220
203	216
428	494
254	388
457	461
407	366
337	167
274	410
377	251
90	402
274	285
185	453
345	175
126	402
351	424
229	358
289	71
357	236
320	151
395	216
396	432
280	157
300	276
436	456
284	212
443	461
245	380
335	244
468	407
300	72
448	331
218	258
396	228
426	301
521	387
320	196
158	461
300	30
334	116
382	250
375	163
210	245
258	196
306	30
347	315
234	151
303	390
275	167
172	224
433	488
320	46
360	120
158	430
394	188
304	9
220	175
500	454
375	361
274	116
238	287
276	467
365	333
152	470
201	193
407	364
461	292
429	420
398	427
294	177
439	270
281	461
395	291
